timestamp,visitors,city,region,country,longitude,latitude,lcc_description
2012-09-04 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-04 03:00:00,1,Sunderland,England,United Kingdom,-1.3815,54.9044,Law
2012-09-04 15:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Philosophy. Psychology. Religion
2012-09-04 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-04 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-04 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-04 15:00:00,1,Kitchener,Ontario,Canada,-80.4777,43.4343,Philosophy. Psychology. Religion
2012-09-04 16:00:00,1,Kitchener,Ontario,Canada,-80.4777,43.4343,Philosophy. Psychology. Religion
2012-09-04 13:00:00,1,Cambridge,England,United Kingdom,0.1312,52.2025,Language And Literature
2012-09-04 14:00:00,1,Cambridge,England,United Kingdom,0.1312,52.2025,Language And Literature
2012-09-04 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Education
2012-09-05 09:00:00,1,St John's,Newfoundland,Canada,-52.7127,47.5615,Political Science
2012-09-05 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-05 01:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-05 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-05 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-05 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-09-05 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,General Works
2012-09-05 17:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-09-05 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-05 11:00:00,1,London,Ontario,Canada,-81.2461,42.9794,
2012-09-05 01:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Science
2012-09-05 00:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-05 08:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-09-05 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
2012-09-05 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-05 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-05 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-05 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-05 10:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Language And Literature
2012-09-05 21:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Philosophy. Psychology. Religion
2012-09-05 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-05 12:00:00,1,North Bay,Ontario,Canada,-79.4342,46.3191,Social Sciences
2012-09-05 01:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,
2012-09-05 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-05 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-05 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-05 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-05 10:00:00,1,Brandon,Manitoba,Canada,-99.9504,49.8434,Philosophy. Psychology. Religion
2012-09-05 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-05 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-09-05 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-06 17:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Science
2012-09-06 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-06 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Bibliography. Library Science. Information Resources (General)
2012-09-06 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Auxiliary Sciences Of History
2012-09-06 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-06 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-06 13:00:00,1,Sydney,Nova Scotia,Canada,-60.1955,46.1363,
2012-09-06 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-06 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-06 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-06 11:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,
2012-09-06 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-06 20:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-09-06 11:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,
2012-09-06 13:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,
2012-09-06 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-06 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-06 15:00:00,1,Winnipeg,Manitoba,Canada,-97.17,49.88,Geography. Anthropology. Recreation
2012-09-06 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-06 09:00:00,1,Stirling,Scotland,United Kingdom,-3.9359,56.1194,Music And Books On Music
2012-09-06 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-06 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-06 08:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-06 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-06 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-06 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-06 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-06 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-06 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-06 09:00:00,1,Stirling,Scotland,United Kingdom,-3.9359,56.1194,Music And Books On Music
2012-09-06 11:00:00,1,Sudbury,Ontario,Canada,-81.01000000000002,46.49,Music And Books On Music
2012-09-06 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-06 05:00:00,1,Milton Keynes,England,United Kingdom,-0.7605,52.0415,Language And Literature
2012-09-06 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-09-07 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-09-07 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-07 08:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Language And Literature
2012-09-07 02:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-07 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-07 18:00:00,1,Edinburgh,Scotland,United Kingdom,-3.1875,55.9502,Music And Books On Music
2012-09-07 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-07 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-07 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-07 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Education
2012-09-07 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-07 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-07 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-07 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-07 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-07 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-07 04:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-07 14:00:00,1,North York,Ontario,Canada,-79.413,43.7673,
2012-09-07 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-07 11:00:00,1,Matlock,England,United Kingdom,-1.555,53.1382,History Of The Americas
2012-09-07 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-07 13:00:00,3,Durham,North Carolina,United States,-78.8986,35.994,Political Science
2012-09-07 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-08 05:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Technology
2012-09-08 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-08 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-08 20:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,
2012-09-08 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-08 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-08 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-08 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-09-08 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-08 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-08 15:00:00,1,Croydon,England,United Kingdom,-0.1004,51.3724,Philosophy. Psychology. Religion
2012-09-08 12:00:00,1,Halifax,Nova Scotia,Canada,-63.5753,44.6489,Education
2012-09-08 12:00:00,1,Halifax,Nova Scotia,Canada,-63.5753,44.6489,Philosophy. Psychology. Religion
2012-09-08 17:00:00,1,Nottingham,England,United Kingdom,-1.1493,52.9551,Philosophy. Psychology. Religion
2012-09-08 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-09 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-09 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Political Science
2012-09-09 09:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-09-09 05:00:00,1,Worthing,England,United Kingdom,-0.3714,50.8147,
2012-09-09 09:00:00,1,London,England,United Kingdom,-0.0889,51.5133,History Of The Americas
2012-09-09 15:00:00,1,Sault Sainte Marie,Ontario,Canada,-84.34999999999998,46.53,Law
2012-09-09 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-09 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-09 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-09 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-09-09 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-09 12:00:00,1,London,England,United Kingdom,-0.0889,51.5133,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-09 15:00:00,1,Sault Sainte Marie,Ontario,Canada,-84.34999999999998,46.53,Law
2012-09-09 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-09 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-09 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-09 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-09 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-09 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-09-09 13:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Social Sciences
2012-09-09 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-09 19:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,
2012-09-10 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-10 08:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Agriculture
2012-09-10 08:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,General Works
2012-09-10 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Auxiliary Sciences Of History
2012-09-10 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-10 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-10 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-09-10 09:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-10 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-10 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-09-10 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-10 07:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-09-10 09:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-09-10 12:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Philosophy. Psychology. Religion
2012-09-10 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-10 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-09-10 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-10 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-10 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-10 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-10 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-10 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-10 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,General Works
2012-09-10 06:00:00,1,London,Ontario,Canada,-81.2461,42.9794,Education
2012-09-10 16:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,Social Sciences
2012-09-10 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-10 15:00:00,1,Glasgow,Scotland,United Kingdom,-4.2572,55.8656,Social Sciences
2012-09-10 16:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Bibliography. Library Science. Information Resources (General)
2012-09-10 10:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Law
2012-09-10 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-10 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-10 11:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Law
2012-09-11 16:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,Social Sciences
2012-09-11 01:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Science
2012-09-11 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-09-11 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Education
2012-09-11 16:00:00,1,Maidstone,England,United Kingdom,0.5238,51.2703,
2012-09-11 19:00:00,1,Windsor,Ontario,Canada,-82.9933,42.2927,
2012-09-11 12:00:00,1,Antigonish,Nova Scotia,Canada,-61.9921,45.62300000000001,Music And Books On Music
2012-09-11 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-11 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-11 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-11 14:00:00,1,Cooksville,Ontario,Canada,-79.6242,43.5791,Language And Literature
2012-09-11 14:00:00,1,Cooksville,Ontario,Canada,-79.6242,43.5791,Fine Arts
2012-09-11 14:00:00,1,Cooksville,Ontario,Canada,-79.6242,43.5791,Language And Literature
2012-09-11 14:00:00,1,Cooksville,Ontario,Canada,-79.6242,43.5791,Language And Literature
2012-09-11 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-11 05:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Philosophy. Psychology. Religion
2012-09-11 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-11 18:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-11 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-11 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-11 14:00:00,1,Cooksville,Ontario,Canada,-79.6242,43.5791,Language And Literature
2012-09-11 14:00:00,1,Cooksville,Ontario,Canada,-79.6242,43.5791,Language And Literature
2012-09-11 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-11 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-11 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-11 16:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,
2012-09-11 21:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Language And Literature
2012-09-11 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
2012-09-11 19:00:00,1,St Catharines,Ontario,Canada,-79.23999999999998,43.1799,Social Sciences
2012-09-11 05:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Philosophy. Psychology. Religion
2012-09-11 17:00:00,1,Calgary,Alberta,Canada,-114.0572,51.045,Social Sciences
2012-09-11 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-11 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-11 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-09-11 05:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Philosophy. Psychology. Religion
2012-09-11 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-11 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-11 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-12 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-12 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-12 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-12 02:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Language And Literature
2012-09-12 13:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Language And Literature
2012-09-12 12:00:00,1,Kitchener,Ontario,Canada,-80.4777,43.4343,
2012-09-12 08:00:00,1,Beeston,England,United Kingdom,-1.213,52.9254,
2012-09-12 10:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Science
2012-09-12 13:00:00,1,Canterbury,England,United Kingdom,1.0805,51.2773,
2012-09-12 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-12 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-09-12 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-12 13:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Fine Arts
2012-09-12 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-12 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-12 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-12 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-12 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-12 06:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Law
2012-09-12 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-12 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-09-12 10:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Science
2012-09-12 14:00:00,1,Moncton,New Brunswick,Canada,-64.8031,46.1158,Political Science
2012-09-12 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-12 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-12 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-12 00:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-12 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-12 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-12 12:00:00,1,Poplar,England,United Kingdom,-0.0105,51.5088,Social Sciences
2012-09-12 14:00:00,1,Calgary,Alberta,Canada,-114.0572,51.045,Social Sciences
2012-09-12 17:00:00,1,Peterborough,England,United Kingdom,-0.2437,52.5702,Law
2012-09-12 15:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-12 00:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-12 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-13 12:00:00,1,Birmingham,England,United Kingdom,-1.8936,52.483,Language And Literature
2012-09-13 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-13 12:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-13 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-13 09:00:00,1,St Catharines,Ontario,Canada,-79.23999999999998,43.1799,Philosophy. Psychology. Religion
2012-09-13 18:00:00,1,Richmond Hill,Ontario,Canada,-79.43040000000002,43.8849,Music And Books On Music
2012-09-13 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-09-13 18:00:00,1,Richmond Hill,Ontario,Canada,-79.43040000000002,43.8849,Music And Books On Music
2012-09-13 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Political Science
2012-09-13 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-13 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-09-13 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-13 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-13 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-13 10:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-13 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
2012-09-13 12:00:00,1,Birmingham,England,United Kingdom,-1.8936,52.483,
2012-09-13 10:00:00,1,Rayleigh,England,United Kingdom,0.6053,51.58600000000001,Social Sciences
2012-09-13 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-13 14:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Philosophy. Psychology. Religion
2012-09-13 14:00:00,1,(not set),(not set),United Kingdom,0.0,0.0,Medicine
2012-09-14 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-14 01:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-09-14 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Agriculture
2012-09-14 10:00:00,1,Burnley,England,United Kingdom,-2.2453,53.7869,
2012-09-14 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-14 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-14 07:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Language And Literature
2012-09-14 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-14 09:00:00,1,Fredericton,New Brunswick,Canada,-66.6456,45.9544,Social Sciences
2012-09-14 17:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-09-14 16:00:00,1,London,Ontario,Canada,-81.2461,42.9794,Political Science
2012-09-14 09:00:00,1,Fredericton,New Brunswick,Canada,-66.6456,45.9544,Medicine
2012-09-14 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-14 08:00:00,1,Halifax,Nova Scotia,Canada,-63.5753,44.6489,Language And Literature
2012-09-14 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-09-15 15:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Language And Literature
2012-09-15 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-15 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-15 16:00:00,1,Waterloo,Ontario,Canada,-80.5377,43.4809,Education
2012-09-15 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-09-15 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-15 16:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Philosophy. Psychology. Religion
2012-09-15 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-09-15 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-15 15:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Philosophy. Psychology. Religion
2012-09-15 05:00:00,1,Stoke Poges,England,United Kingdom,-0.5852,51.5478,Law
2012-09-15 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-15 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-15 06:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-09-15 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-09-16 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-16 14:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Language And Literature
2012-09-16 10:00:00,1,Liverpool,England,United Kingdom,-2.9778,53.4108,
2012-09-16 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-16 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-09-16 05:00:00,1,Brighton,England,United Kingdom,-0.1366,50.8197,
2012-09-16 23:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Language And Literature
2012-09-16 09:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
